CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutoryReasonForStop,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatuteReason,StatutatoryCitation,Road Type,ReasonForStop,ResonForStop,ReasonforStop,Year
12/23/13 13:50,62621.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300015553.0,Incident ID,2013-10-21,,W,N,F,79.0,True,True,ANSONIA,ford st,  ,  ,V,G,1.0,0,01,Other,01,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 08:20:00-04:00,08:20,r1,,,,Other,,,2013
12/23/13 13:50,62627.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300015565.0,Incident ID,2013-10-21,,W,H,F,44.0,True,True,ANSONIA,Maple Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 10:57:00-04:00,10:57,r1,,,,Speed Related,,,2013
12/23/13 13:50,62644.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300015607.0,Incident ID,2013-10-21,,W,N,M,35.0,True,False,ANSONIA,00 MAIN,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-21 21:41:00-04:00,21:41,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62638.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015593.0,Incident ID,2013-10-21,,W,H,F,33.0,True,False,ANSONIA,Bridge Street,  ,  ,I,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 16:28:00-04:00,16:28,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62642.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015603.0,Incident ID,2013-10-21,,B,N,F,36.0,True,False,ANSONIA,Olson Dr,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 19:58:00-04:00,19:58,r1,,,,Speed Related,,,2013
12/23/13 13:50,62631.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015574.0,Incident ID,2013-10-21,,W,N,M,46.0,True,True,ANSONIA,main st,  ,  ,V,B,1.0,0,14-12(a),Registration,14-12(a),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 13:16:00-04:00,13:16,r1,,,,Registration,,,2013
12/23/13 13:50,62637.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015591.0,Incident ID,2013-10-21,,W,N,M,52.0,True,True,ANSONIA,Clifton AVe,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 16:09:00-04:00,16:09,r1,,,,Speed Related,,,2013
12/23/13 13:50,62635.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300015580.0,Incident ID,2013-10-21,,B,N,M,17.0,True,True,ANSONIA,PRINDLE,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-21 14:22:00-04:00,14:22,r1,,,,Speed Related,,,2013
12/23/13 13:50,62625.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300015555.0,Incident ID,2013-10-21,,W,N,F,46.0,True,True,ANSONIA,ford st,  ,  ,V,G,1.0,0,01,Other,01,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-21 09:14:00-04:00,09:14,r1,,,,Other,,,2013
12/23/13 13:50,62639.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015596.0,Incident ID,2013-10-21,,W,N,F,39.0,True,True,ANSONIA,N CLIFF,  ,  ,I,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 17:52:00-04:00,17:52,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62632.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015575.0,Incident ID,2013-10-21,,B,N,M,30.0,True,False,ANSONIA,Main St.,  ,  ,V,B,1.0,0,14-12(a),Registration,14-12(a),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 13:23:00-04:00,13:23,r1,,,,Registration,,,2013
12/23/13 13:50,62624.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300015555.0,Incident ID,2013-10-21,,W,N,F,46.0,True,True,ANSONIA,"00000  FORD ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-218a,Speed Related,01,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-21 09:14:00-04:00,09:14,r1,,,,Speed Related,,,2013
12/23/13 13:50,62630.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015573.0,Incident ID,2013-10-21,,W,M,F,52.0,True,False,ANSONIA,Main St.,  ,  ,V,B,1.0,0,14-12(a),Registration,14-12(a),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 12:58:00-04:00,12:58,r1,,,,Registration,,,2013
12/23/13 13:50,62634.0,CT0000200,Ansonia,Racial Profile,100000055.0,1300015578.0,Incident ID,2013-10-21,,B,N,F,44.0,True,True,ANSONIA,JEWETT ST,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-21 13:52:00-04:00,13:52,r1,,,,Speed Related,,,2013
12/23/13 13:50,62640.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015597.0,Incident ID,2013-10-21,,W,N,M,31.0,True,False,ANSONIA,clifton ave,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-21 18:05:00-04:00,18:05,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62656.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015629.0,Incident ID,2013-10-22,,W,H,M,56.0,True,False,ANSONIA,GROVE STREET,  ,  ,V,B,2.0,0,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 09:25:00-04:00,09:25,r1,,,,Registration,,,2013
12/23/13 13:50,62657.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015634.0,Incident ID,2013-10-22,,W,N,M,24.0,True,True,ANSONIA,West Main St.,  ,  ,V,B,1.0,0,14-12(a),Registration,14-12(a),False,N,False,False,N,,,,,False,1.0,CT0000200,,2013-10-22 10:52:00-04:00,10:52,r1,,,,Registration,,,2013
12/23/13 13:50,62660.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300015644.0,Incident ID,2013-10-22,,W,N,F,45.0,True,False,ANSONIA,division street,  ,  ,V,G,1.0,0,14-100a(c)(1),Seatbelt,14-100a(c)(1),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 13:58:00-04:00,13:58,r1,,,,Seatbelt,,,2013
12/23/13 13:50,62658.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015637.0,Incident ID,2013-10-22,,W,N,F,51.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 11:08:00-04:00,11:08,r1,,,,Registration,,,2013
12/23/13 13:50,62654.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015625.0,Incident ID,2013-10-22,,W,N,M,38.0,True,False,ANSONIA,OLSON DR,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:34:00-04:00,06:34,r1,,,,Speed Related,,,2013
12/23/13 13:50,62667.0,CT0000200,Ansonia,Racial Profile,100000134.0,1300015658.0,Incident ID,2013-10-22,,W,M,F,44.0,True,True,ANSONIA,"00000  LESTER ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 18:45:00-04:00,18:45,r1,,,,Registration,,,2013
12/23/13 13:50,62655.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300015626.0,Incident ID,2013-10-22,,W,N,F,44.0,True,False,ANSONIA,schumacher dr,  ,  ,V,B,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:42:00-04:00,06:42,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62649.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015620.0,Incident ID,2013-10-22,,W,H,M,52.0,True,True,ANSONIA,0000 Olson Dr,  ,  ,I,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:01:00-04:00,06:01,r1,,,,Other,,,2013
12/23/13 13:50,62661.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015645.0,Incident ID,2013-10-22,,W,N,M,21.0,True,True,ANSONIA,TREMONT STREET,  ,  ,V,B,2.0,1,14-12(a)*,Registration,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 14:06:00-04:00,14:06,r1,,,,Registration,,,2013
12/23/13 13:50,62647.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300015612.0,Incident ID,2013-10-22,,W,N,F,23.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 00:26:00-04:00,00:26,r1,,,,Speed Related,,,2013
12/23/13 13:50,62662.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015648.0,Incident ID,2013-10-22,,W,N,M,51.0,True,True,ANSONIA,CLIFTON AVE.,  ,  ,V,G,1.0,0,14-218a*Z,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 15:45:00-04:00,15:45,r1,,,,Speed Related,,,2013
12/23/13 13:50,62666.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015656.0,Incident ID,2013-10-22,,W,N,M,59.0,True,False,ANSONIA,platt st,  ,  ,V,G,1.0,0,14-100a(c)(1),Seatbelt,14-100a(c)(1),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 17:39:00-04:00,17:39,r1,,,,Seatbelt,,,2013
12/23/13 13:50,62651.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015622.0,Incident ID,2013-10-22,,W,N,F,42.0,True,False,Ansonia,WAKELEE AV,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:18:00-04:00,06:18,r1,,,,Speed Related,,,2013
12/23/13 13:50,62668.0,CT0000200,Ansonia,Racial Profile,100000134.0,1300015658.0,Incident ID,2013-10-22,,W,N,F,40.0,True,True,ANSONIA,lester st,  ,  ,V,B,1.0,0,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 18:45:00-04:00,18:45,r1,,,,Registration,,,2013
12/23/13 13:50,62659.0,CT0000200,Ansonia,Racial Profile,100000014.0,1300015643.0,Incident ID,2013-10-22,,B,M,F,43.0,True,False,ANSONIA,"00000 W MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 13:23:00-04:00,13:23,r1,,,,Registration,,,2013
12/23/13 13:50,62646.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015611.0,Incident ID,2013-10-22,,W,N,F,17.0,True,False,ANSONIA,0000 Olson Dr.,  ,  ,V,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 00:07:00-04:00,00:07,r1,,,,Other,,,2013
12/23/13 13:50,62663.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015649.0,Incident ID,2013-10-22,,W,N,M,34.0,True,False,ANSONIA,Clifton Ave,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 15:59:00-04:00,15:59,r1,,,,Speed Related,,,2013
12/23/13 13:50,62648.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300015613.0,Incident ID,2013-10-22,,W,N,M,30.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 00:41:00-04:00,00:41,r1,,,,Speed Related,,,2013
12/23/13 13:50,62653.0,CT0000200,Ansonia,Racial Profile,100000083.0,1300015624.0,Incident ID,2013-10-22,,W,N,M,48.0,True,False,ANSONIA,schumacher dr,  ,  ,V,B,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:24:00-04:00,06:24,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62650.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015619.0,Incident ID,2013-10-22,,W,N,M,25.0,True,False,ANSONIA,"00000  BEAVER ST  AT  MYRTLE AVE. (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 06:00:00-04:00,06:00,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62652.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015623.0,Incident ID,2013-10-22,,W,H,M,33.0,True,True,ANSONIA,0000 Olson Dr,  ,  ,I,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 06:19:00-04:00,06:19,r1,,,,Other,,,2013
12/23/13 13:50,62665.0,CT0000200,Ansonia,Racial Profile,100000195.0,1300015652.0,Incident ID,2013-10-22,,W,N,F,48.0,True,False,ANSONIA,olson drive,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-22 16:51:00-04:00,16:51,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62664.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015653.0,Incident ID,2013-10-22,,W,N,M,51.0,True,False,ANSONIA,olsond dr,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-22 16:53:00-04:00,16:53,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62683.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015718.0,Incident ID,2013-10-23,,B,N,F,19.0,True,True,ANSONIA,Pershing Dr,  ,  ,E,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 22:21:00-04:00,22:21,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62673.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300015679.0,Incident ID,2013-10-23,,W,N,M,47.0,True,True,ANSONIA,Pershing drive,  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-23 09:20:00-04:00,09:20,r1,,,,Registration,,,2013
12/23/13 13:50,62672.0,CT0000200,Ansonia,Racial Profile,100000048.0,1300015672.0,Incident ID,2013-10-23,,W,N,M,38.0,True,False,ANSONIA,PULASKI HWY,  ,  ,V,B,1.0,0,14-218a*SZ,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 01:05:00-04:00,01:05,r1,,,,Speed Related,,,2013
12/23/13 13:50,62676.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015701.0,Incident ID,2013-10-23,,W,N,F,50.0,True,True,ANSONIA,e main,  ,  ,V,G,1.0,0,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-23 16:09:00-04:00,16:09,r1,,,,Cell Phone,,,2013
12/23/13 13:50,62678.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015703.0,Incident ID,2013-10-23,,W,N,M,20.0,True,True,ANSONIA,franklin,  ,  ,V,G,1.0,0,14-18(e)*,Display of Plates,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 16:40:00-04:00,16:40,r1,,,,Display of Plates,,,2013
12/23/13 13:50,62671.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015668.0,Incident ID,2013-10-23,,W,N,M,22.0,True,False,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-23 00:15:00-04:00,00:15,r1,,,,Speed Related,,,2013
12/23/13 13:50,62677.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015702.0,Incident ID,2013-10-23,,W,N,M,70.0,True,False,ANSONIA,East Main Street,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 16:30:00-04:00,16:30,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62669.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015667.0,Incident ID,2013-10-23,,W,N,F,20.0,True,True,ANSONIA,0000 Main St,  ,  ,I,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 00:06:00-04:00,00:06,r1,,,,Other,,,2013
12/23/13 13:50,62679.0,CT0000200,Ansonia,Racial Profile,100000097.0,1300015706.0,Incident ID,2013-10-23,,W,H,M,39.0,True,True,ANSONIA,Lester St.,  ,  ,I,G,1.0,1,14-36(a),Other,14-36(a),True,C,False,True,M,,,,,False,1.0,CT0000200,,2013-10-23 17:20:00-04:00,17:20,r1,,,,Other,,,2013
12/23/13 13:50,62674.0,CT0000200,Ansonia,Racial Profile,100000057.0,1300015689.0,Incident ID,2013-10-23,,W,N,F,42.0,True,False,ANSONIA,"  BISHOP WILLIAMS CT/MAIN ST (ANSONIA, T002)",  ,  ,V,B,2.0,1,14-12(a)*,Registration,14-12(a)*,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-23 12:36:00-04:00,12:36,r1,,,,Registration,,,2013
12/23/13 13:50,62680.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015713.0,Incident ID,2013-10-23,,B,N,M,42.0,True,True,ANSONIA,BRIDGE ST,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 20:22:00-04:00,20:22,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62675.0,CT0000200,Ansonia,Racial Profile,100000025.0,1300015693.0,Incident ID,2013-10-23,,W,M,M,43.0,True,True,ANSONIA,2 elm street,  ,  ,E,B,1.0,0,14-100a(c)(1),Seatbelt,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 13:13:00-04:00,13:13,r1,,,,Seatbelt,,,2013
12/23/13 13:50,62670.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015666.0,Incident ID,2013-10-23,,W,H,M,27.0,True,True,ANSONIA,Franklin st.,  ,  ,V,G,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 00:04:00-04:00,00:04,r1,,,,Speed Related,,,2013
12/23/13 13:50,62682.0,CT0000200,Ansonia,Racial Profile,100000186.0,1300015715.0,Incident ID,2013-10-23,,W,N,M,21.0,True,False,ANSONIA,"00000  FATHER SALEMI DR (ANSONIA, T002)",  ,  ,V,G,2.0,0,14-230(a),Moving Violation,,True,C,False,False,I,,,,,False,1.0,CT0000200,,2013-10-23 22:06:00-04:00,22:06,r1,,,,Moving Violation,,,2013
12/23/13 13:50,62681.0,CT0000200,Ansonia,Racial Profile,100000120.0,1300015717.0,Incident ID,2013-10-23,,B,N,M,39.0,False,False,ANSONIA,00 MAIN,  ,  ,V,G,1.0,0,14-96aa,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-23 22:14:00-04:00,22:14,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62692.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015756.0,Incident ID,2013-10-24,,W,M,M,32.0,True,True,ANSONIA,"00000  ONEILS CT (ANSONIA, T002)",  ,  ,V,B,2.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 17:02:00-04:00,17:02,r1,,,,Speed Related,,,2013
12/23/13 13:50,62686.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300015728.0,Incident ID,2013-10-24,,B,N,F,34.0,True,True,ANSONIA,"00000  MAIN ST (ANSONIA, T002)",  ,  ,I,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-24 05:21:00-04:00,05:21,r1,,,,Speed Related,,,2013
12/23/13 13:50,62696.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300015763.0,Incident ID,2013-10-24,,W,N,F,25.0,True,True,ANSONIA,DIVISION ST,  ,  ,V,G,1.0,0,14-96aa,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 18:23:00-04:00,18:23,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62693.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015759.0,Incident ID,2013-10-24,,W,H,M,38.0,False,False,ANSONIA,Clifton Avenue,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 17:43:00-04:00,17:43,r1,,,,Speed Related,,,2013
12/23/13 13:50,62685.0,CT0000200,Ansonia,Racial Profile,100000131.0,1300015725.0,Incident ID,2013-10-24,,B,N,M,22.0,True,False,ANSONIA,main st,  ,  ,V,B,1.0,0,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 01:13:00-04:00,01:13,r1,,,,Speed Related,,,2013
12/23/13 13:50,62697.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300015764.0,Incident ID,2013-10-24,,W,H,M,31.0,True,False,ANSONIA,"000-1  DIVISION ST (ANSONIA, T002)",  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-24 18:46:00-04:00,18:46,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62695.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015761.0,Incident ID,2013-10-24,,W,N,M,28.0,True,False,ANSONIA,"00000  CLIFTON AV (ANSONIA, T002)",  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-24 18:07:00-04:00,18:07,r1,,,,Speed Related,,,2013
12/23/13 13:50,62699.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300015772.0,Incident ID,2013-10-24,,W,N,F,42.0,True,False,ANSONIA,Main St,  ,  ,E,G,1.0,0,14-96a(a),Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 21:13:00-04:00,21:13,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62698.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015766.0,Incident ID,2013-10-24,,B,N,M,47.0,True,True,ANSONIA,Clifton Ave,  ,  ,V,B,2.0,0,14-218a,Speed Related,14-215,False,N,False,False,M,,,,,False,1.0,CT0000200,,2013-10-24 19:18:00-04:00,19:18,r1,,,,Speed Related,,,2013
12/23/13 13:50,62700.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300015773.0,Incident ID,2013-10-24,,W,N,F,20.0,True,False,ANSONIA,Main st.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 21:28:00-04:00,21:28,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62684.0,CT0000200,Ansonia,Racial Profile,100000174.0,1300015724.0,Incident ID,2013-10-24,,W,M,M,22.0,True,False,ANSONIA,Franklin Street,  ,  ,E,G,1.0,0,14-96b,Defective Lights,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 00:09:00-04:00,00:09,r1,,,,Defective Lights,,,2013
12/23/13 13:50,62694.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300015758.0,Incident ID,2013-10-24,,W,N,M,34.0,True,True,ANSONIA,Division Street @ Pershing Drive,  ,  ,V,G,2.0,0,14-299,Traffic Control Signal,14-36(a),False,N,False,False,I,,,,,False,1.0,CT0000200,,2013-10-24 17:38:00-04:00,17:38,r1,,,,Traffic Control Signal,,,2013
12/23/13 13:50,62691.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015754.0,Incident ID,2013-10-24,,W,N,F,28.0,True,True,ANSONIA,Olson Drive at Maple Street,  ,  ,V,G,1.0,0,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 16:40:00-04:00,16:40,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62687.0,CT0000200,Ansonia,Racial Profile,100000140.0,1300015729.0,Incident ID,2013-10-24,,B,N,M,59.0,True,True,ANSONIA,winter st at 4th st,  ,  ,V,G,1.0,0,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 05:48:00-04:00,05:48,r1,,,,Stop Sign,,,2013
12/23/13 13:50,62688.0,CT0000200,Ansonia,Racial Profile,100000046.0,1300015743.0,Incident ID,2013-10-24,,W,N,F,43.0,True,True,ANSONIA,olson dr,  ,  ,V,B,1.0,0,01,Other,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 10:40:00-04:00,10:40,r1,,,,Other,,,2013
12/23/13 13:50,62702.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300015776.0,Incident ID,2013-10-24,,B,N,F,23.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 21:52:00-04:00,21:52,r1,,,,Speed Related,,,2013
12/23/13 13:50,62701.0,CT0000200,Ansonia,Racial Profile,100000173.0,1300015775.0,Incident ID,2013-10-24,,W,H,F,33.0,True,False,ANSONIA,Main Street,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 21:37:00-04:00,21:37,r1,,,,Speed Related,,,2013
12/23/13 13:50,62689.0,CT0000200,Ansonia,Racial Profile,100000199.0,1300015751.0,Incident ID,2013-10-24,,W,N,M,52.0,True,False,ANSONIA,Clifton Avenue,  ,  ,V,B,1.0,0,14-218a,Speed Related,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-24 15:50:00-04:00,15:50,r1,,,,Speed Related,,,2013
12/23/13 13:50,62707.0,CT0000200,Ansonia,Racial Profile,100000194.0,1300015820.0,Incident ID,2013-10-25,,W,N,M,54.0,True,False,ANSONIA,Wakelee Ave.,  ,  ,V,G,1.0,0,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1.0,CT0000200,,2013-10-25 21:42:00-04:00,21:42,r1,,,,Traffic Control Signal,,,2013
